Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.347074166,34.78945496,15.90981537,21.18394775,43.72857239
3.357088167,29.05892166,14.51217178,18.31770813,37.29024657
3.367101166,23.8614299,12.36952744,15.0985025,30.82754975
3.377114167,19.21060135,10.22044647,11.98497711,24.84239132
3.387128166,15.06437347,8.286468201,9.321416016,19.55734389
3.397141417,11.58426041,6.360722809,6.80170578,14.86327976
3.407154417,8.314459991,4.442012787,4.389172668,10.39839215
3.417168417,5.550457764,2.649789734,2.925516357,6.810845247
3.427181417,3.257675629,0.83900528,1.867666168,3.847669071
3.437194417,1.227148132,-0.858764191,0.708626404,1.65696103
3.447208417,-0.643661499,-2.366878052,-0.716260529,2.555277085
3.457221417,-2.090103607,-3.598367157,-1.670077057,4.483964391
3.467234416,-3.15918045,-4.364923096,-1.57846756,5.614671369
3.477248417,-4.39830368,-5.13088028,-0.859662323,6.812490515
3.487261416,-5.183121643,-6.121819611,-0.210162964,8.024063421
3.497274416,-6.154751129,-6.553821259,0.135019226,8.991760937
3.507288416,-7.592361603,-6.447691956,0.374820557,9.967807016
3.517301416,-7.444768524,-5.11800705,0.013172607,9.034309495
3.527314417,-8.193212128,-5.111570435,-1.424437866,9.761449714
3.537328416,-10.86829926,-7.438631287,-2.831062775,13.47100889
3.547341417,-11.64398621,-7.86060379,-3.823948059,14.56001667
3.557354417,-10.99388809,-7.820936279,-3.872447205,14.03668291
3.567368417,-11.22141495,-7.791896667,-2.93344986,13.97279268
3.577381417,-12.23346039,-6.36177063,-1.318757629,13.85167139
3.587394417,-13.17275711,-6.207441559,-0.464334412,14.56947038
3.597408417,-11.64054337,-6.976392517,0.594862976,13.5840408
3.607421417,-9.03191803,-6.065536652,1.588646393,10.9950023
3.617434416,-7.665858765,-4.384682007,1.610351257,8.976862373
3.627448417,-6.621779938,-3.113525391,0.431103516,7.329929068
3.637461416,-4.942571869,-2.399510193,-0.898132324,5.567163328
3.647474417,-3.631747742,-1.833836517,-1.804497528,4.450703243
3.657488416,-2.745889893,-1.375789032,-2.377206573,3.883789111
3.667501417,-1.757046204,-0.998423767,-2.914589081,3.546673214
3.677514417,-0.614771576,-0.657432861,-3.302582245,3.423041271
3.687528417,0.19309845,-0.379610596,-3.410208435,3.436700858
3.697541417,1.166673889,-0.339494019,-3.459156647,3.666353619
3.707554417,1.86392395,-0.71147049,-3.585344238,4.103059353
3.717568417,2.55084549,-1.285227356,-3.570075989,4.572096306
3.727581417,3.95253067,-1.349892883,-2.829416199,5.044829583
3.737594417,5.493276672,-0.880319366,-1.850901031,5.863180486
3.747608417,7.451803894,-0.729133759,-1.370699615,7.611822039
3.757621417,9.904902649,-0.677640839,-1.21098175,10.00163839
3.767634416,13.01393738,-0.458346863,-0.468675385,13.03043762
3.777648417,17.04056396,0.726439362,0.413140869,17.06104392
3.787661416,21.33034332,1.695524139,0.617016907,21.40651906
3.797674417,25.79615662,1.380130005,1.113235016,25.8570251
3.807688416,30.31031937,0.933309174,2.816692657,30.45521768
3.817701417,34.72733414,0.652642822,5.774541779,35.21021175
3.827714417,40.46475311,0.910855865,10.04426285,41.7026752
3.837728417,48.03391296,1.523980865,14.48911972,50.19475971
3.847741417,55.83374313,2.587369537,18.47398315,58.86755819
3.857754417,60.66659317,4.446054382,20.68009552,64.2484963
3.867768417,60.49475052,6.361471252,20.45795746,64.17640673
3.877781417,56.41438568,7.232509918,18.87215515,59.92537319
3.887794416,49.68767395,7.111262054,16.94940353,52.97846044
3.897808417,41.57993408,6.872658234,15.48754349,44.89975894
3.907821416,33.80614975,6.542295227,14.15711014,37.23011087
3.917834416,27.67145691,5.919141083,12.59840149,30.97523977
3.927848416,22.62515076,5.534890137,10.76636124,25.66022194
3.937861416,18.26995743,5.511987762,8.882678375,21.04935459
3.947874417,14.47250427,5.179080048,7.240742798,16.99130973
3.957888416,11.03999222,4.413871307,5.769452362,13.21553134
3.967901417,8.013735352,3.49852478,4.540208588,9.852569408
3.977914417,5.492827606,2.443069611,3.305576019,6.860508513
3.987927417,3.290457458,1.078507233,2.189347229,4.096770609
