Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.796414333,1.217867432,0.927471313,1.438508606,2.100645407
3.806445333,1.350192261,0.712817688,1.191073151,1.936435759
3.816477333,1.42518631,0.60608963,0.917142792,1.799903208
3.826508333,1.460812225,0.659229126,0.916693726,1.846316003
3.836539333,1.290466461,0.160166931,0.697549438,1.475646418
3.846570333,1.073268127,0.261506195,-0.195343781,1.121806203
3.856601333,1.234931946,1.109043732,0.158819733,1.667410752
3.866633333,1.620829468,1.030756531,1.493294678,2.432997366
3.876664333,1.947300568,0.388591919,2.087558899,2.881125706
3.886695333,1.906136169,-0.088466034,2.380350037,3.050778201
3.896726333,1.756447449,0.442928925,3.221001892,3.69542242
3.906758333,1.344354401,0.704135742,5.459746399,5.666738625
3.916789333,0.157622223,-0.562081146,7.644902344,7.667158002
3.926820333,-0.906963959,-1.53520752,8.858578491,9.036252466
3.936851333,-1.926643524,-2.623743896,10.18616776,10.69364301
3.946882333,-3.404819641,-4.313280487,12.60468842,13.75046746
3.956914333,-4.766238556,-6.226302338,14.62069611,16.5906186
3.966945333,-5.883365479,-8.758287048,14.42490326,17.87174909
3.976976333,-6.541546783,-11.20135666,16.77561493,21.20574171
3.987007333,-5.498665466,-11.19072876,19.78465759,23.38590191
3.997039333,-4.785249023,-10.42492126,19.09998138,22.27974148
4.007070333,-3.107388153,-8.433163147,19.04384811,21.05806859
4.017101333,-2.787503357,-6.364614716,16.57967239,17.97676367
4.027132333,-4.342320099,-5.146597595,16.45782578,17.78210448
4.037163333,-6.777306519,-6.984176331,16.80270859,19.41755954
4.047195333,-7.718848572,-9.907896423,18.03344925,21.97617634
4.057226333,-7.490573273,-11.29012207,18.93008469,23.27925365
4.067257333,-7.051985321,-10.17733612,15.91086319,20.16095818
4.077288333,-7.241191864,-10.01986359,10.583741,16.27415434
4.087320333,-5.385201416,-11.06109833,12.46892075,17.51634308
4.097351333,-5.05244339,-10.08692413,12.08826233,16.53479086
4.107382333,-5.596861267,-8.719367981,10.81141754,14.97461129
4.117413333,-4.947511597,-9.122330017,9.967771912,14.38927562
4.127444333,-4.127067719,-9.473200378,8.93716507,13.66188614
4.137476333,-3.536396027,-8.241711273,7.808661804,11.89147177
4.147507333,-2.857857056,-6.49394577,8.019573212,10.7075783
4.157538333,-1.742376709,-5.135370941,9.024583282,10.52858085
4.167569333,-0.761017456,-4.788542175,9.165590057,10.36905612
4.177601333,-0.18366806,-4.570595398,9.390572205,10.44542592
4.187632333,0.231269073,-3.930227051,11.65566193,12.30262675
4.197663333,0.582289124,-4.534520416,8.511600037,9.661690909
4.207694333,1.304986267,-4.308789825,5.238207092,6.90705961
4.217725333,2.815495148,-2.858306122,1.738335114,4.372497659
4.227757333,3.527414703,-1.547332306,-0.109572144,3.853426762
4.237788333,4.012406158,-0.19070343,-0.440084839,4.040970879
4.247819333,4.189188538,0.631087646,-0.525706787,4.268950673
4.257850333,3.141217804,1.204844513,0.653391266,3.427217492
4.267882333,1.831441498,0.718655548,0.390238495,2.005724268
4.277913333,0.241447906,-0.361797638,0.23875351,0.496183293
4.287944333,0.005688171,-0.661175079,-0.383352814,0.764293282
4.297975333,1.924697571,-0.433797913,-24.00093979,24.08189677
4.308007333,5.339696045,1.567689972,-1.5328125,5.772306286
4.318038333,4.584516449,-0.915645905,7.243287506,8.620986741
4.328069333,2.982847137,-1.637893982,7.221283264,7.982919624
4.338100333,0.732726288,-3.194207611,6.697073364,7.455913205
4.348131333,0.78391983,-3.188669128,4.32345932,5.429036895
4.358163333,1.224603424,-2.152523804,5.086722107,5.657539577
4.368194333,0.461490326,-2.506238251,6.96546524,7.417001382
4.378225333,-1.390757904,-4.297114105,7.699389038,8.926364811
